应用代码,应用名称,应用类型,公司名称,app大小,版本号,更新时间,评分,下载人数,应用介绍,图标,下载地址,爬取时间
C100254577,平安壹地金,金融理财,平安不动产有限公司,49.05MB,2.7,2019-07-29,score_0,<10000次,【产品简介】,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/99593d5163914a10892d64c9245aed98.png,http://appdlc.hicloud.com/dl/appdl/application/apk/99/99593d5163914a10892d64c9245aed98/com.pingan.bdc.1907262057.apk?sign=portal@portal1564389131001&source=portalsite,2019-07-29
C10279781,江苏银行直销银行,金融理财,江苏银行股份有限公司,67.13MB,4.1.6,2019-07-29,score_7,274万次,My,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/9cee8b3c80fe42dc87fd196216e0dfb4.png,http://appdlc.hicloud.com/dl/appdl/application/apk/9c/9cee8b3c80fe42dc87fd196216e0dfb4/com.csii.jsbank.zxyh.1907290930.apk?sign=portal@portal1564389132238&source=portalsite,2019-07-29
C100228435,友金所,金融理财,深圳前海用友力合金融服务有限公司,23.66MB,5.5.8,2019-07-29,score_8,411万次,应用简介：,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/17a3fe1c57f14b308fe5182f9ee7f239.png,http://appdlc.hicloud.com/dl/appdl/application/apk/17/17a3fe1c57f14b308fe5182f9ee7f239/com.yyfax.app.1907290944.apk?sign=portal@portal1564389135392&source=portalsite,2019-07-29
C10902562,雪盈证券,金融理财,北京雪盈信息技术有限公司,29.64MB,2.32.1,2019-07-29,score_9,151万次,雪盈证券是雪球集团成员企业，提供方便快捷的港/美股开户与交易服务，让你一个账号，即可投资港股、美股和A股。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/652c4e852fa0464bb75db696302e5341.png,http://appdlc.hicloud.com/dl/appdl/application/apk/65/652c4e852fa0464bb75db696302e5341/com.snowballfinance.android.1907291039.apk?sign=portal@portal1564389136597&source=portalsite,2019-07-29
C100918891,小白猫贷款,金融理财,广州半翅网络技术有限公司,10.91MB,1.0.0,2019-07-29,score_0,<10000次,小白猫贷款是国内领先的小额借款平台，纯信用借钱现金贷，1分钟极速借款。贷款申请门槛低，凭身份证就能借钱。下款快，额度大，通过率高，适合各类不同情况的人群申请。为借款人推荐适合的借款产品，一个手机就能申请1千-5万额度的借款.,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/d1812458dc574207b7fa81ddb6826359.png,http://appdlc.hicloud.com/dl/appdl/application/apk/d1/d1812458dc574207b7fa81ddb6826359/com.xbm.app.1907231541.apk?sign=portal@portal1564389137704&source=portalsite,2019-07-29
C100174903,好车e贷,金融理财,上海汽车集团财务有限责任公司,19.58MB,2.6.6,2019-07-29,score_3,9万次,好车e贷APP是上汽集团旗下围绕新车贷款、月供理财、保险保养、违章查询等服务打造的一款APP应用。为贷款用户提供更便捷的申请流程、还贷管理以及用车养车等一系列贷后服务。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/fddc35b6f3e5496cabc247d87c96a53d.png,http://appdlc.hicloud.com/dl/appdl/application/apk/fd/fddc35b6f3e5496cabc247d87c96a53d/com.ugoodtech.goodcareasyloan.1907270435.apk?sign=portal@portal1564389138841&source=portalsite,2019-07-29
C10834520,太牛,金融理财,太平洋证券股份有限公司,63.70MB,2.2.1,2019-07-29,score_8,28万次,太平洋证券股份有限公司是2004年在云南昆明注册成立的全国性综合类证券公司。2007年，公司整体变更为股份有限公司，并在上海证券交易所上市。公司致力于发展成为具有为客户提供多渠道的资本市场价值实现能力、成为以证券业务为核心的、具备一定国际竞争力的大型证券控股集团。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/0d97cae7ebf741309b28861c8b18fe8a.png,http://appdlc.hicloud.com/dl/appdl/application/apk/0d/0d97cae7ebf741309b28861c8b18fe8a/com.tpyzq.self.mobile.pangu.1907290927.apk?sign=portal@portal1564389139362&source=portalsite,2019-07-29
C100892939,钱满盈,金融理财,杭州景琰网络科技有限公司,6.44MB,1.0.0,2019-07-29,score_0,<10000次,钱满盈是一家网络现金款平台，本平台一款提供小额贷款、短期借钱、信用借贷、手机借款的软件,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/deed5c0e0a6f4815a05d1eea7fb0b8ce.png,http://appdlc.hicloud.com/dl/appdl/application/apk/de/deed5c0e0a6f4815a05d1eea7fb0b8ce/com.jingyan.qmy.1907232144.apk?sign=portal@portal1564389140454&source=portalsite,2019-07-29
C10408753,好又贷,金融理财,广东好又贷互联网信息服务有限公司,18.30MB,3.3.3,2019-07-29,score_10,38万次,【企业介绍】,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/4773c9b7df9d4fa4b786e6f9c20c1bf7.png,http://appdlc.hicloud.com/dl/appdl/application/apk/47/4773c9b7df9d4fa4b786e6f9c20c1bf7/com.hydbest.hydp2p.1907261428.apk?sign=portal@portal1564389141126&source=portalsite,2019-07-29
C100540979,快速快贷,金融理财,上海寻赞网络科技有限公司,8.74MB,1.1.9,2019-07-29,score_10,141万次,快钱快贷，创新的智慧金融服务平台。0-20万额度随心选，30分钟快速到账。急用钱找快钱快贷，保证有钱。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/9190085ea9294439b269993b89761d68.png,http://appdlc.hicloud.com/dl/appdl/application/apk/91/9190085ea9294439b269993b89761d68/com.shxz.kqkd.1907252209.apk?sign=portal@portal1564389141703&source=portalsite,2019-07-29
C100932189,融易算,金融理财,北京融易算科技有限公司,13.40MB,1.0.0,2019-07-29,score_0,<10000次,融易算.企业版是融易算专为中小微企业设计的专业的企业财税软件，企业主可随时随地了解企业的运行状况，实时查看企业财务数据。极大方便了管理人员掌握自己公司的财务状况和经营情况。不仅实现财税服务智能化，并为中小微企业提供公司注册、起名及企业变更等增值服务。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/f8e5a0d309ce41f6b4ea6c2acabacb90.png,http://appdlc.hicloud.com/dl/appdl/application/apk/f8/f8e5a0d309ce41f6b4ea6c2acabacb90/com.rys.hz.rysapp.1907250913.apk?sign=portal@portal1564389143146&source=portalsite,2019-07-29
C100952451,疯狂币圈,金融理财,武汉隆丰裕电子科技有限公司,9.55MB,1.1.1,2019-07-29,score_0,<10000次,你关心的重点资讯这里都有！“新闻”、“分析”、“新手引导”、“书城”，提供区块链、币圈、比特币新资讯，深度解读，独家原创，帮助新手快速入门，帮助用户及时了解行业新动态，为投资决策服务。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/3447f16b11d742ff92b71be0350a2d9e.png,http://appdlc.hicloud.com/dl/appdl/application/apk/34/3447f16b11d742ff92b71be0350a2d9e/com.crazybquan.app.1907221603.apk?sign=portal@portal1564389144361&source=portalsite,2019-07-29
C100161641,友刷(通用版),金融理财,卡友支付服务有限公司,34.22MB,1.5.5,2019-07-29,score_7,156万次,友刷通用版，是卡友支付服务有限公司的一款移动收款应用。主要满足商户随时随地收款，并为用户提供多种支付方式，如刷卡支付、扫码支付等。每笔交易结算款都可以快速结算到商户结算卡，资金安全0风险。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/92245619d7ec473b9bb63e7af4247241.png,http://appdlc.hicloud.com/dl/appdl/application/apk/92/92245619d7ec473b9bb63e7af4247241/com.cardinfo.ishua.1907261019.apk?sign=portal@portal1564389145088&source=portalsite,2019-07-29
C11902,中银香港,金融理财,Bank of China (Hong Kong) Limited,32.55MB,6.1.9,2019-07-29,score_5,23万次,全新界面,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/35385da867f145be8e424c5b223529a0.png,http://appdlc.hicloud.com/dl/appdl/application/apk/35/35385da867f145be8e424c5b223529a0/com.bochk.com.1907290205.apk?sign=portal@portal1564389145691&source=portalsite,2019-07-29
C100932097,智眸科创通,金融理财,杭州恒生聚源信息技术有限公司,21.62MB,1.0.0,2019-07-29,score_0,<10000次,【产品简介】,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/845140a5c12e4e35b9634a1ae883c36e.png,http://appdlc.hicloud.com/dl/appdl/application/apk/84/845140a5c12e4e35b9634a1ae883c36e/com.gildata.zhimoukechuangtong.1907221748.apk?sign=portal@portal1564389147911&source=portalsite,2019-07-29
C10598909,斑鸠职业,教育,多来科（厦门）网络科技有限公司,47.44MB,4.7.4,2019-07-29,score_9,7万次,斑鸠是一款兼顾职业技能提升及人脉拓展的创新型在线教育产品。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/32c0a05f89114426ab3dd5b9392f4607.png,http://appdlc.hicloud.com/dl/appdl/application/apk/32/32c0a05f89114426ab3dd5b9392f4607/com.toroke.qiguanbang.1907291448.apk?sign=portal@portal1564389245815&source=portalsite,2019-07-29
C10526282,Pop On练口语,教育,上海沃动科技有限公司,45.58MB,6.0.2,2019-07-29,score_9,278万次,【Pop,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/b2960bf9635e471aa63158d4ee2e1e7d.png,http://appdlc.hicloud.com/dl/appdl/application/apk/b2/b2960bf9635e471aa63158d4ee2e1e7d/com.wordoor.andr.popon.1907291532.apk?sign=portal@portal1564389246391&source=portalsite,2019-07-29
C10843959,伴鱼绘本,教育,北京读我科技有限公司,17.00MB,3.1.731,2019-07-29,score_10,2851万次,英语分级阅读专家，精选少儿必读绘本，专业外教配音,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/fe81e8dbade2425ab522fbe443c1f311.png,http://appdlc.hicloud.com/dl/appdl/application/apk/fe/fe81e8dbade2425ab522fbe443c1f311/com.duwo.reading.1907291608.apk?sign=portal@portal1564389246974&source=portalsite,2019-07-29
C100172679,文将,教育,学者有师教育科技（北京）有限公司,20.21MB,1.0.3,2019-07-29,score_0,<10000次,文将语文个性化教学平台，是基于大数据诊断分析的语文个性化学习系统。该系统面向初高中生提供多套语文专项训练，能够准确评测诊断学生的语文水平并自适应推送训练内容及资源。同时可为初高中语文教师和教学负责人提供学生的语文水平情况，精准定位知识弱项，以大数据驱动课堂教学，有效提高学生考试成绩。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/227a64b6cca340e6a6b93216e6ee87c1.png,http://appdlc.hicloud.com/dl/appdl/application/apk/22/227a64b6cca340e6a6b93216e6ee87c1/com.xuezheyoushi.wj.1907270340.apk?sign=portal@portal1564389247580&source=portalsite,2019-07-29
C100603573,拍译全能王,教育,王泽辉,5.66MB,V1.1.1,2019-07-29,score_0,<10000次,拍译全能王，手机拍照翻译神器，采用最新深度神经网络，结合云端图像识别技术，高精度扫描识别图片中的文本，并对文本进行多语言翻译。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/232c29a6daaa4aeeb12ea88eb6e6d5ce.png,http://appdlc.hicloud.com/dl/appdl/application/apk/23/232c29a6daaa4aeeb12ea88eb6e6d5ce/com.wzh.scantranslation.1907231543.apk?sign=portal@portal1564389248769&source=portalsite,2019-07-29
C100246241,问道国学,教育,上海辞书出版社有限公司,61.15MB,1.0.20,2019-07-29,score_10,<10000次,【特色】,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/6c3dae9a72264346a7a80606884ff51a.png,http://appdlc.hicloud.com/dl/appdl/application/apk/6c/6c3dae9a72264346a7a80606884ff51a/com.bigdata.disck.1907271455.apk?sign=portal@portal1564389249344&source=portalsite,2019-07-29
C100901315,知识圈,教育,重庆蒙以教育科技有限公司,42.22MB,1.8.2,2019-07-29,score_0,<10000次,CourseMaker知识圈是一款在线教学应用工具类APP，用户通过CourseMaker交互式微课制作系统（PC端软件）将交互式微课或者直接通过手机将知识内容发布到云服务器上，通过CourseMaker知识圈实现学习、点播、答题、批改、统计等功能。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/e4310ccff780498382539436e0164f95.png,http://appdlc.hicloud.com/dl/appdl/application/apk/e4/e4310ccff780498382539436e0164f95/com.qqteacher.knowledgecoterie.1907221635.apk?sign=portal@portal1564389249972&source=portalsite,2019-07-29
C10269545,书法辞典,教育,盐城成福机械制造有限公司,11.14MB,2.0,2019-07-29,score_8,15万次,拾贝轩旗下在线书法字典，书法辞典，书法词典，书法字体，艺术字体，毛笔字典，毛笔字体查询系统。书法字典网收集了从古至今各代书法名家的名帖字体,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/b0ee9be93de04512856b1793e8a5cb6d.png,http://appdlc.hicloud.com/dl/appdl/application/apk/b0/b0ee9be93de04512856b1793e8a5cb6d/shufa.cn.1907261135.apk?sign=portal@portal1564389251071&source=portalsite,2019-07-29
C100346845,好老师,教育,中教之声文化传媒（北京）有限责任公司,39.09MB,1.4.0,2019-07-29,score_0,1万次,好老师app，中国教育报刊社出品，为教师专业成长提供移动端课程服务。主要面向全国中小学教师，用名师案例服务教师专业成长，提供顶级名师精品课程、教学场景解决方案、有营养的读书分享，带给教师颠覆式的学习体验。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/9be1d8cdb98945dc96d3d98439104a48.png,http://appdlc.hicloud.com/dl/appdl/application/apk/9b/9be1d8cdb98945dc96d3d98439104a48/com.hls.zgjyb.1907271236.apk?sign=portal@portal1564389251636&source=portalsite,2019-07-29
C100375707,亿企学会,教育,亿企赢网络科技有限公司,18.21MB,2.2.0,2019-07-29,score_10,20万次,【学以致用方为会】,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/9ca2b2862cd94080ac597b203359fad6.png,http://appdlc.hicloud.com/dl/appdl/application/apk/9c/9ca2b2862cd94080ac597b203359fad6/com.servyou.learn.1907291349.apk?sign=portal@portal1564389275414&source=portalsite,2019-07-29
C100794979,安你会,教育,中监安宣（北京）科技股份有限公司,27.21MB,1.0.8,2019-07-29,score_0,<10000次,安你会宣教平台致力于安全知识的全社会共享和高效、泛在化传播，网罗全国各地知名讲师，汇聚名牌大学顶尖智慧，建立了先进的课程录播中心，拥有数百名安全专家的课程开发团队，目前已形成多个课程系列构成的安全培训课程体系。倾力打造的“大安全、大应急”宣教平台。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/fd1c9969f2a742f085dd8544d3803071.png,http://appdlc.hicloud.com/dl/appdl/application/apk/fd/fd1c9969f2a742f085dd8544d3803071/com.zhongjaxuan.1907271243.apk?sign=portal@portal1564389275976&source=portalsite,2019-07-29
C100857265,多维,教育,上海保翊信息科技有限公司,41.33MB,3.8.0,2019-07-29,score_10,18万次,「多维」三大特色,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/fce5d61c8dde4438aa54b9de77af097e.png,http://appdlc.hicloud.com/dl/appdl/application/apk/fc/fce5d61c8dde4438aa54b9de77af097e/com.dingyi.duowei.1907261041.apk?sign=portal@portal1564389277226&source=portalsite,2019-07-29
C100669085,十万个创始人,教育,上海慧豆数据科技有限公司,51.30MB,1.2.8,2019-07-29,score_10,<10000次,十万个创业家项目，致力于针对中国十万创业者，百城千英，打造持续学习型商帮。旨在通过互联网、大数据、区块链等信息化技术，针对每个创业者个性化第一性需求，提供关系连接、知识教练、相互服务，便捷、高效、共享、安全，为创业者持续助力、赋能，帮助他们,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/4d7fdd343da1440192a8fa7c754f2200.png,http://appdlc.hicloud.com/dl/appdl/application/apk/4d/4d7fdd343da1440192a8fa7c754f2200/com.shhd.swplus.1907290945.apk?sign=portal@portal1564389278467&source=portalsite,2019-07-29
C100684757,新诺学英语,教育,北京新诺阳光国际文化传播有限公司,103.06MB,2.0.3,2019-07-29,score_0,<10000次,该软件是新诺阳光国际文化传播有限公司旗下的一款辅助少儿学英语的app，解决老师和家长之间的沟通问题，老师可以发布学习内容和课后作业，以及孩子在课堂的学习情况。同时还包含直播课、绘本、英文童谣等拓展模块。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/2abfcbb521664b5590ee546ce3794ffb.png,http://appdlc.hicloud.com/dl/appdl/application/apk/2a/2abfcbb521664b5590ee546ce3794ffb/com.education.cinostar.1907291218.apk?sign=portal@portal1564389279029&source=portalsite,2019-07-29
C100826085,弗恩英语,教育,艺朝艺夕教育科技集团有限公司,22.61MB,1.1.2,2019-07-29,score_10,<10000次,艺朝艺夕教育科技集团旗下品牌：弗恩英语，APP面向弗恩英语学员，提供线上预习、复习、评测、作业等服务，让学习更轻松更高效。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/5a4facdc4f764b16944697804d59bc8e.png,http://appdlc.hicloud.com/dl/appdl/application/apk/5a/5a4facdc4f764b16944697804d59bc8e/yzyx.student.1907291002.apk?sign=portal@portal1564389279654&source=portalsite,2019-07-29
C100660415,导游通,教育,山东初程教育咨询有限公司,24.25MB,2.0.0.7,2019-07-29,score_10,<10000次,导游通，专注于导游资格考试与导游全面成长的开拓教育和终身培养，拥有导游资格考试、导游等级考试、导游执业教育等视频学习、网络题库、免费讲座、真题解析、学习指南等相关资讯，连续十年考试通过率在95%以上，成功引领20000余名莘莘学子获得导游资格证书，并陪伴导游朋友在执业路上不断前行，成功孵化优秀导游万余名，被誉为高端导游培训领域的“黄埔军校”！,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/08471f765b334b87ad4c17927ccd8c52.png,http://appdlc.hicloud.com/dl/appdl/application/apk/08/08471f765b334b87ad4c17927ccd8c52/cn.net.daokaotong.study.1907291020.apk?sign=portal@portal1564389280265&source=portalsite,2019-07-29
C10577943,混沌大学,教育,混沌时代（北京）教育科技有限公司,40.03MB,2.13.2,2019-07-29,score_8,715万次,【混沌大学】,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/2a0726cc136c4fc68bb91917809911a5.png,http://appdlc.hicloud.com/dl/appdl/application/apk/2a/2a0726cc136c4fc68bb91917809911a5/com.hundun.yanxishe.1907291154.apk?sign=portal@portal1564389280915&source=portalsite,2019-07-29
C100492357,拼音识字宝典,教育,厦门碧驰信息科技股份有限公司,29.92MB,3.3,2019-07-29,score_10,28万次,学龄前幼小衔接到小学六年级语文学习智能辅导，让孩子赢在语文起跑线。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/4962143d833d4610be339599dd872e91.png,http://appdlc.hicloud.com/dl/appdl/application/apk/49/4962143d833d4610be339599dd872e91/com.aipinyin.teaching.1907261719.apk?sign=portal@portal1564389282692&source=portalsite,2019-07-29
C100939919,小鹿慧学,教育,福建九色鹿教育科技有限责任公司,27.80MB,1.0.4,2019-07-29,score_0,<10000次,小鹿慧学是至一教育集团推出的家校互通工具，功能涵盖学生学情管理：成绩、练习、考勤、费用等内容；家校对接IM：班级群、点对点沟通、公告等，另外也可以查询课表，班级动态等内容。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/a924cb7cf48d4b7ca18ce4c4994ed4d1.png,http://appdlc.hicloud.com/dl/appdl/application/apk/a9/a924cb7cf48d4b7ca18ce4c4994ed4d1/com.zykj.xl.1907231307.apk?sign=portal@portal1564389283343&source=portalsite,2019-07-29
C100942117,电力学堂,教育,济南博谦企业管理咨询有限公司,6.59MB,1.0.1,2019-07-29,score_0,<10000次,电力企业专属学习平台，通过对实效型政策宣贯、通用型制度宣讲、本地话业务规范、专业技能提升等专业在线课件实现课程点播学习；通过在线考试功能检验学习成果；通过知识中心查询典型案例和技术文档解决实际工作问题。实现“人人皆学、处处能学、时时可学”的目标，为公司培养创新型、复合型人才。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/dedb8a21764f4b6ab4ff700887628bbd.png,http://appdlc.hicloud.com/dl/appdl/application/apk/de/dedb8a21764f4b6ab4ff700887628bbd/com.demo.hdks.1907221009.apk?sign=portal@portal1564389283834&source=portalsite,2019-07-29
C100042813,融易学,教育,深圳融易学教育科技有限公司,36.41MB,1.3.6,2019-07-29,score_10,<10000次,融易学诞生于2015年，是全国规模和影响范围非常大的金融在线教育平台，致力为2亿职场人群和800万金融从业者提供专业的金融知识教育，现已为超过30万金融学习者提供了线上+线下混合式教育学习方案，与超过1000家知名培训机构、企业等建立合作关系，提供超过6000门海量专业课程，成为解决万千金融人士学习难题的金融知识APP。融易学，与世界共享知识！,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/2c27c98b1e0745c49be582e12bc3e005.png,http://appdlc.hicloud.com/dl/appdl/application/apk/2c/2c27c98b1e0745c49be582e12bc3e005/com.ryx.ryx.1907241528.apk?sign=portal@portal1564389284435&source=portalsite,2019-07-29
C100350755,人人链,教育,鹏宇致峰科技（北京）有限公司,23.06MB,3.1.0,2019-07-29,score_8,51万次,【人人链】是针对-2—3岁职场人打造的干货学习平台。我们整理了8大热门行业从0-1的自学知识体系，让初入职场，尚处在迷茫期的你，能够快速找到感兴趣职业的优质干货以及学习方法，先人一步掌握职场硬核技能，为升职加薪自我提升做储备。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/92107733e68a49eeace0be5db1c71a77.png,http://appdlc.hicloud.com/dl/appdl/application/apk/92/92107733e68a49eeace0be5db1c71a77/com.zhifeng.humanchain.1907261035.apk?sign=portal@portal1564389285000&source=portalsite,2019-07-29
C100161741,易考言,教育,北京易知天下教育科技有限公司,28.81MB,2.0.4,2019-07-29,score_6,<10000次,易考言能够帮助到你们的有：,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/544566c73bb04777b2209e1e20c57a8e.png,http://appdlc.hicloud.com/dl/appdl/application/apk/54/544566c73bb04777b2209e1e20c57a8e/com.easymaster.ayikaoyan.1907271613.apk?sign=portal@portal1564389285647&source=portalsite,2019-07-29
C100908819,期货从业考霸,教育,大连少博俊帆网络科技有限公司,7.08MB,1.2.0,2019-07-29,score_0,<10000次,“,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/a1bba87a02cf4b5dae2607e181aaf382.png,http://appdlc.hicloud.com/dl/appdl/application/apk/a1/a1bba87a02cf4b5dae2607e181aaf382/com.exam7.qhcykb.1907231001.apk?sign=portal@portal1564389286179&source=portalsite,2019-07-29
C100968497,3D人体解剖图谱,教育,上海追书信息技术中心,91.39MB,1.0.0,2019-07-29,score_10,<10000次,3D人体解剖图谱是一款实用的三维解剖，为你带非常详尽的解剖学模型，快速了解人体构造，穴位。为医学和体育学生，也同样面向内科医生、骨科医生、理疗医生、物理治疗师、人体运动学师、医务人员、护士和运动员教练等相关职业提供高效的工具。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/050bc81fac9142798db516a6d6cc16aa.png,http://appdlc.hicloud.com/dl/appdl/application/apk/05/050bc81fac9142798db516a6d6cc16aa/com.shineyie.threedbody.1907261731.apk?sign=portal@portal1564389286714&source=portalsite,2019-07-29
C100048147,公考大师,教育,兴县搞事情科技工作室,5.05MB,4.0.4,2019-07-29,score_5,<10000次,公考职位大师是国内第一款专门针对公务员考试报考职位而研发的助考神器。累计用户数万，每年都有大量公务员考,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/e448cad3d4aa4d4aabaa029bb5ec5eb8.png,http://appdlc.hicloud.com/dl/appdl/application/apk/e4/e448cad3d4aa4d4aabaa029bb5ec5eb8/com.gsq.gkds.1907261152.apk?sign=portal@portal1564389287374&source=portalsite,2019-07-29
C100233893,医师服务,教育,医协创智科技（北京）有限公司,21.32MB,2.4.5,2019-07-29,score_3,468万次,医师服务APP是一款专门面向医生群体的平台型应用，医生可以在线学习，轻松自测，随时随地参加定期考核，还可通过临床指南、用药参考、医学文献、病例分析等服务，获取医学知识，提升业务水平，结识高端人脉，共享高端专家的知识与经验，促进医生职业成长。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/6ea5ca2ca39e4e4f98555fd6f1cf0d12.png,http://appdlc.hicloud.com/dl/appdl/application/apk/6e/6ea5ca2ca39e4e4f98555fd6f1cf0d12/com.sinldo.qgdoctorassess.1907290946.apk?sign=portal@portal1564389288620&source=portalsite,2019-07-29
C100181503,学艺家,教育,北京阳光之美教育科技有限公司,47.37MB,3.0.8.5,2019-07-29,score_10,25万次,学艺家，专注书法、练字、写字工具和艺术教育！经十九年艺术教育专业积淀，针对3-12岁青少年儿童，提供美术、书法、手工、陶艺、儿童教育等多科目艺术教学。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/34ddf25e3d61490193526bb46e0c60dd.png,http://appdlc.hicloud.com/dl/appdl/application/apk/34/34ddf25e3d61490193526bb46e0c60dd/com.yangguangzhimei.moke.1907261126.apk?sign=portal@portal1564389290255&source=portalsite,2019-07-29
C100907139,AR 研学,教育,石家庄中扬网络科技股份有限公司,287.19MB,1.5.4,2019-07-29,score_0,<10000次,《AR研学》是以研学教育为中心而研发的一款产品，以AR增强现实的表现方式来科普相关知识，再加上让孩子们以实践的方式进行交互，一方面能够增加更大的兴趣，另一方面能够让孩子们对知识的了解更加深刻。在AR场景中，孩子们可以融入到画面中进行合影拍照，既能增强实践性，又能留作纪念。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/76d8880b94ce436c950f8d1430e05f38.png,http://appdlc.hicloud.com/dl/appdl/application/apk/76/76d8880b94ce436c950f8d1430e05f38/com.zykjnet.arstudy.1907231602.apk?sign=portal@portal1564389292036&source=portalsite,2019-07-29
C100919363,享作,教育,北京中科卓望网络科技有限公司,34.70MB,1.0.0,2019-07-29,score_0,<10000次,享作——短视频教育设计技巧课程学习软件,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/a8040de30ff144a482da4f5c2ba2593c.png,http://appdlc.hicloud.com/dl/appdl/application/apk/a8/a8040de30ff144a482da4f5c2ba2593c/com.tfwk.xz.1907221533.apk?sign=portal@portal1564389292751&source=portalsite,2019-07-29
C100961919,云学优课,教育,广州云学互联科技有限公司,18.20MB,1.0,2019-07-29,score_10,<10000次,【品牌介绍】,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/302f174a59c14338a82898b49c93e517.png,http://appdlc.hicloud.com/dl/appdl/application/apk/30/302f174a59c14338a82898b49c93e517/com.qinxue.yunxueyouke.1907271705.apk?sign=portal@portal1564389293434&source=portalsite,2019-07-29
C100959641,大工职教教师版,教育,大连理工大学出版社有限公司,5.26MB,1.0.4,2019-07-29,score_0,<10000次,大连理工大学出版社教师职教数字化服务APP致力于提供教师在线课程教学系列服务，教师可通过PC端完成身份的认证以及课程的基础设置，APP直接在线登录即可享受：课程表制定与管理、公告发布管理、与学生的消息通讯、个人基本资料维护、课程资源发布管理、作业发布管理、考试管理、班级与学生管理等系列功能服务。移动端产品的设立，核心理念在于简化教师的操作，通过不同的终端，增加产品的易用性，从而提升用户体验。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/e78eeb48732a4b42b249d1a75ab7e568.png,http://appdlc.hicloud.com/dl/appdl/application/apk/e7/e78eeb48732a4b42b249d1a75ab7e568/com.hengtianmoli.teacherapp.1907261134.apk?sign=portal@portal1564389293976&source=portalsite,2019-07-29
C100012329,学天网校,教育,杭州学天教育科技有限公司,57.44MB,3.4.1,2019-07-29,score_7,79万次,学天网校移动端手机应用是由学天教育科技集团精心打造的执业资格考证服务平台。通过此手机应用您可以选择您意向的职业报考项目进行学习。包含一级建造师、二级建造师、消防工程师、造价工程师、监理工程师、BIM培训等，其他还有医卫类执业药师以及职称英语等。根据您选择的项目，可以观看视频教程学习，也可以做题练习。定期还会有直播课程。其中正式购课学员，可以加入班级群组，有专业老师进行考证辅导答疑。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/e2fb0869f78a42bd890f674a7df3145b.png,http://appdlc.hicloud.com/dl/appdl/application/apk/e2/e2fb0869f78a42bd890f674a7df3145b/com.xuetian.netschool.1907290135.apk?sign=portal@portal1564389298341&source=portalsite,2019-07-29
